2025-08-12 00:00,20.90,128.10
2025-08-12 12:00,21.60,125.20
2025-08-13 00:00,22.40,122.30
2025-08-13 12:00,23.60,119.20
2025-08-14 00:00,24.70,115.80
2025-08-15 00:00,26.80,110.10
