2021-07-20 14:00,24.7,129.8
2021-07-21 02:00,24.8,128.3
2021-07-21 14:00,24.9,126.9
2021-07-22 02:00,25.0,125.4
2021-07-23 02:00,25.4,123.1
2021-07-24 02:00,26.1,120.9
2021-07-25 02:00,27.4,118.4
